,Convective Available Potential Energy,K index,Cross totals index,Vertical totals index,Lifted index,Showalter index,waktu,hujan,petir,hujan 6 jam,selisih 1000,selisih 850,selisih 700,selisih 500
558,0.0,26.1,16.7,22.7,1.42,3.46,2016-10-06 00:00:00,0.0,0.0,0.0,6.0,5.999999999999998,9.0,-19.6
559,0.0,26.1,16.7,22.7,1.42,3.46,2016-10-06 12:00:00,0.0,0.0,0.0,6.0,5.999999999999998,9.0,-19.6
560,219.73,36.0,21.2,23.3,-2.01,-0.38,2016-10-07 00:00:00,1.0,0.0,0.0,6.0,2.099999999999998,2.6000000000000005,0.0
561,219.73,36.0,21.2,23.3,-2.01,-0.38,2016-10-07 12:00:00,0.0,0.0,0.0,6.0,2.099999999999998,2.6000000000000005,0.0
562,978.09,35.3,22.0,22.7,-3.61,-0.99,2016-10-08 00:00:00,1.0,1.0,0.0,2.3999999999999986,0.6999999999999993,3.700000000000001,2.0999999999999996
563,978.09,35.3,22.0,22.7,-3.61,-0.99,2016-10-08 12:00:00,1.0,0.0,0.0,2.3999999999999986,0.6999999999999993,3.700000000000001,2.0999999999999996
564,99.02,37.3,21.0,23.3,-0.9,-0.27,2016-10-09 00:00:00,1.0,0.0,0.0,4.399999999999999,2.3000000000000007,1.3000000000000007,0.39999999999999947
565,99.02,37.3,21.0,23.3,-0.9,-0.27,2016-10-09 12:00:00,1.0,1.0,1.0,4.399999999999999,2.3000000000000007,1.3000000000000007,0.39999999999999947
566,0.0,34.3,18.9,23.9,0.86,1.35,2016-10-10 00:00:00,0.0,0.0,0.0,5.0,4.999999999999998,3.0,3.0999999999999996
567,0.0,34.3,18.9,23.9,0.86,1.35,2016-10-10 12:00:00,0.0,0.0,0.0,5.0,4.999999999999998,3.0,3.0999999999999996
568,248.7,26.2,9.7,23.7,-0.32,8.44,2016-10-11 00:00:00,0.0,0.0,0.0,7.0,14.000000000000002,3.0999999999999996,-26.200000000000003
569,248.7,26.2,9.7,23.7,-0.32,8.44,2016-10-11 12:00:00,0.0,0.0,0.0,7.0,14.000000000000002,3.0999999999999996,-26.200000000000003
570,2.66,29.2,14.1,24.1,1.46,4.97,2016-10-12 00:00:00,1.0,1.0,0.0,7.0,10.0,4.7,-23.6
571,2.66,29.2,14.1,24.1,1.46,4.97,2016-10-12 12:00:00,0.0,0.0,0.0,7.0,10.0,4.7,-23.6
572,144.03,29.2,14.5,23.5,-0.13,4.95,2016-10-13 00:00:00,1.0,0.0,0.0,4.899999999999999,9.0,4.5,-15.600000000000001
573,144.03,29.2,14.5,23.5,-0.13,4.95,2016-10-13 12:00:00,0.0,0.0,0.0,4.899999999999999,9.0,4.5,-15.600000000000001
574,30.55,22.5,12.3,24.3,-0.23,6.51,2016-10-14 00:00:00,0.0,0.0,0.0,5.0,12.0,9.0,-15.2
575,30.55,22.5,12.3,24.3,-0.23,6.51,2016-10-14 12:00:00,0.0,0.0,0.0,5.0,12.0,9.0,-15.2
576,0.0,22.7,12.7,23.7,0.89,6.42,2016-10-15 00:00:00,0.0,0.0,0.0,7.0,11.0,9.0,-15.399999999999999
577,0.0,22.7,12.7,23.7,0.89,6.42,2016-10-15 12:00:00,0.0,0.0,0.0,7.0,11.0,9.0,-15.399999999999999
578,0.0,18.7,14.7,22.7,3.26,5.36,2016-10-16 00:00:00,0.0,0.0,0.0,9.0,8.0,14.0,-16.4
579,0.0,18.7,14.7,22.7,3.26,5.36,2016-10-16 12:00:00,0.0,0.0,0.0,9.0,8.0,14.0,-16.4
580,0.0,24.3,15.5,23.5,2.6,4.26,2016-10-17 00:00:00,0.0,0.0,0.0,8.0,8.0,10.0,-25.4
581,0.0,24.3,15.5,23.5,2.6,4.26,2016-10-17 12:00:00,0.0,0.0,0.0,8.0,8.0,10.0,-25.4
582,0.0,29.9,17.1,23.1,1.72,2.9,2016-10-18 00:00:00,0.0,0.0,0.0,7.0,6.0,5.999999999999999,-31.6
583,0.0,29.9,17.1,23.1,1.72,2.9,2016-10-18 12:00:00,0.0,0.0,0.0,7.0,6.0,5.999999999999999,-31.6
584,158.09,37.5,19.7,23.1,-0.11,0.46,2016-10-19 00:00:00,1.0,1.0,0.0,6.0,3.4000000000000004,1.0,-32.6
585,158.09,37.5,19.7,23.1,-0.11,0.46,2016-10-19 12:00:00,0.0,1.0,0.0,6.0,3.4000000000000004,1.0,-32.6
586,923.22,32.7,18.8,22.5,-1.72,1.44,2016-10-20 00:00:00,0.0,0.0,0.0,4.699999999999999,3.700000000000001,4.699999999999999,6.0
587,923.22,32.7,18.8,22.5,-1.72,1.44,2016-10-20 12:00:00,0.0,0.0,0.0,4.699999999999999,3.700000000000001,4.699999999999999,6.0
588,317.89,30.9,18.3,24.3,-1.43,1.38,2016-10-21 00:00:00,1.0,1.0,0.0,4.399999999999999,6.000000000000002,7.0,-21.4
589,317.89,30.9,18.3,24.3,-1.43,1.38,2016-10-21 12:00:00,1.0,0.0,0.0,4.399999999999999,6.000000000000002,7.0,-21.4
590,433.66,35.5,19.3,23.7,-1.63,0.82,2016-10-22 00:00:00,1.0,1.0,1.0,1.8999999999999986,4.4,2.6000000000000005,2.8999999999999995
591,433.66,35.5,19.3,23.7,-1.63,0.82,2016-10-22 12:00:00,1.0,0.0,0.0,1.8999999999999986,4.4,2.6000000000000005,2.8999999999999995
592,73.73,33.4,17.9,24.9,-0.56,1.61,2016-10-23 00:00:00,1.0,0.0,0.0,3.5,7.0,4.299999999999999,1.4000000000000004
593,73.73,33.4,17.9,24.9,-0.56,1.61,2016-10-23 12:00:00,1.0,0.0,0.0,3.5,7.0,4.299999999999999,1.4000000000000004
594,193.55,34.2,20.1,22.7,-1.29,0.62,2016-10-24 00:00:00,1.0,1.0,0.0,2.6000000000000014,2.6000000000000014,3.500000000000001,2.0
595,193.55,34.2,20.1,22.7,-1.29,0.62,2016-10-24 12:00:00,1.0,0.0,0.0,2.6000000000000014,2.6000000000000014,3.500000000000001,2.0
596,493.91,36.1,21.1,21.9,-1.57,0.01,2016-10-25 00:00:00,1.0,0.0,0.0,1.3000000000000007,0.8000000000000007,1.8000000000000007,1.2000000000000002
597,493.91,36.1,21.1,21.9,-1.57,0.01,2016-10-25 12:00:00,0.0,0.0,0.0,1.3000000000000007,0.8000000000000007,1.8000000000000007,1.2000000000000002
598,438.45,35.2,20.0,22.7,-1.5,0.72,2016-10-26 00:00:00,,,,3.8999999999999986,2.700000000000001,2.4000000000000004,1.1000000000000005
599,438.45,35.2,20.0,22.7,-1.5,0.72,2016-10-26 12:00:00,,,,3.8999999999999986,2.700000000000001,2.4000000000000004,1.1000000000000005
600,59.1,33.4,19.2,23.3,-0.45,1.28,2016-10-27 00:00:00,,,,6.0,4.1,3.8,1.2000000000000002
601,59.1,33.4,19.2,23.3,-0.45,1.28,2016-10-27 12:00:00,,,,6.0,4.1,3.8,1.2000000000000002
602,884.06,34.0,18.6,22.9,-2.32,1.87,2016-10-28 00:00:00,,,,1.8000000000000007,4.300000000000001,2.5999999999999996,2.8
603,884.06,34.0,18.6,22.9,-2.32,1.87,2016-10-28 12:00:00,,,,1.8000000000000007,4.300000000000001,2.5999999999999996,2.8
604,504.54,34.0,19.1,24.1,-1.84,0.98,2016-10-29 00:00:00,,,,2.1999999999999993,5.0,3.9000000000000004,1.6000000000000005
605,504.54,34.0,19.1,24.1,-1.84,0.98,2016-10-29 12:00:00,,,,2.1999999999999993,5.0,3.9000000000000004,1.6000000000000005
606,118.38,21.7,15.3,23.3,-0.75,4.61,2016-10-30 00:00:00,,,,3.1999999999999993,7.999999999999998,12.0,-15.8
607,118.38,21.7,15.3,23.3,-0.75,4.61,2016-10-30 12:00:00,,,,3.1999999999999993,7.999999999999998,12.0,-15.8
608,0.0,34.4,20.0,22.9,0.61,0.53,2016-10-31 00:00:00,,,,6.0,2.9000000000000004,3.5999999999999996,-28.799999999999997
609,0.0,34.4,20.0,22.9,0.61,0.53,2016-10-31 12:00:00,,,,6.0,2.9000000000000004,3.5999999999999996,-28.799999999999997
610,337.3,31.2,19.2,23.9,-2.06,0.82,2016-11-01 00:00:00,1.0,1.0,0.0,3.400000000000002,4.699999999999999,7.0,-15.8
611,337.3,31.2,19.2,23.9,-2.06,0.82,2016-11-01 12:00:00,0.0,0.0,0.0,3.400000000000002,4.699999999999999,7.0,-15.8
612,210.97,17.7,15.3,23.3,-1.36,4.61,2016-11-02 00:00:00,0.0,0.0,0.0,5.0,7.999999999999998,16.0,-15.8
613,210.97,17.7,15.3,23.3,-1.36,4.61,2016-11-02 12:00:00,0.0,0.0,0.0,5.0,7.999999999999998,16.0,-15.8
614,145.09,19.3,14.3,25.3,-2.26,4.82,2016-11-03 00:00:00,1.0,0.0,0.0,6.0,11.0,14.0,-21.6
615,145.09,19.3,14.3,25.3,-2.26,4.82,2016-11-03 12:00:00,0.0,0.0,0.0,6.0,11.0,14.0,-21.6
616,91.43,18.9,17.9,23.9,-1.9,2.43,2016-11-04 00:00:00,0.0,0.0,0.0,6.0,6.0,17.0,-20.8
617,91.43,18.9,17.9,23.9,-1.9,2.43,2016-11-04 12:00:00,0.0,0.0,0.0,6.0,6.0,17.0,-20.8
618,52.19,33.6,19.4,23.1,-0.28,0.84,2016-11-05 00:00:00,0.0,1.0,1.0,7.0,3.700000000000001,4.4,5.0
619,52.19,33.6,19.4,23.1,-0.28,0.84,2016-11-05 12:00:00,0.0,0.0,0.0,7.0,3.700000000000001,4.4,5.0
620,679.21,32.7,18.3,24.3,-2.18,1.46,2016-11-06 00:00:00,1.0,1.0,0.0,4.600000000000001,5.999999999999998,5.0,-15.8
621,679.21,32.7,18.3,24.3,-2.18,1.46,2016-11-06 12:00:00,0.0,0.0,0.0,4.600000000000001,5.999999999999998,5.0,-15.8
622,276.99,36.1,20.1,24.7,-2.01,0.09,2016-11-07 00:00:00,1.0,1.0,0.0,6.0,4.600000000000001,2.6000000000000005,2.8000000000000007
623,276.99,36.1,20.1,24.7,-2.01,0.09,2016-11-07 12:00:00,0.0,0.0,0.0,6.0,4.600000000000001,2.6000000000000005,2.8000000000000007
624,359.86,31.9,18.5,24.5,-1.28,1.26,2016-11-08 00:00:00,0.0,0.0,0.0,4.700000000000003,5.999999999999998,6.0,-16.2
625,359.86,31.9,18.5,24.5,-1.28,1.26,2016-11-08 12:00:00,0.0,0.0,0.0,4.700000000000003,5.999999999999998,6.0,-16.2
626,222.18,30.9,19.5,25.5,-2.08,0.26,2016-11-09 00:00:00,1.0,1.0,0.0,7.0,5.999999999999998,8.0,2.0
627,222.18,30.9,19.5,25.5,-2.08,0.26,2016-11-09 12:00:00,1.0,0.0,0.0,7.0,5.999999999999998,8.0,2.0
628,106.54,28.9,20.7,23.3,-1.53,0.2,2016-11-10 00:00:00,0.0,0.0,0.0,6.0,2.5999999999999996,9.0,3.5999999999999996
629,106.54,28.9,20.7,23.3,-1.53,0.2,2016-11-10 12:00:00,0.0,0.0,0.0,6.0,2.5999999999999996,9.0,3.5999999999999996
630,12.22,30.3,18.7,22.9,-0.35,1.95,2016-11-11 00:00:00,1.0,1.0,0.0,5.0,4.200000000000001,6.000000000000001,-16.6
631,12.22,30.3,18.7,22.9,-0.35,1.95,2016-11-11 12:00:00,0.0,0.0,0.0,5.0,4.200000000000001,6.000000000000001,-16.6
632,1.42,23.9,13.9,23.9,0.54,5.44,2016-11-12 00:00:00,0.0,0.0,0.0,6.0,10.0,9.0,5.0
633,1.42,23.9,13.9,23.9,0.54,5.44,2016-11-12 12:00:00,1.0,1.0,1.0,6.0,10.0,9.0,5.0
634,624.72,30.8,20.8,23.3,-2.37,-0.26,2016-11-13 00:00:00,1.0,1.0,0.0,3.400000000000002,2.5,8.0,-19.6
635,624.72,30.8,20.8,23.3,-2.37,-0.26,2016-11-13 12:00:00,0.0,0.0,0.0,3.400000000000002,2.5,8.0,-19.6
636,138.66,32.7,19.7,24.7,-1.76,0.3,2016-11-14 00:00:00,1.0,1.0,0.0,4.5,5.0,6.0,3.8
637,138.66,32.7,19.7,24.7,-1.76,0.3,2016-11-14 12:00:00,0.0,0.0,0.0,4.5,5.0,6.0,3.8
638,4.23,29.2,18.8,23.1,0.38,1.5,2016-11-15 00:00:00,1.0,1.0,0.0,5.0,4.299999999999999,8.0,-22.4
639,4.23,29.2,18.8,23.1,0.38,1.5,2016-11-15 12:00:00,0.0,1.0,0.0,5.0,4.299999999999999,8.0,-22.4
640,528.7,31.0,19.2,22.9,-2.22,1.39,2016-11-16 00:00:00,0.0,0.0,0.0,4.299999999999997,3.700000000000001,6.0,-22.200000000000003
641,528.7,31.0,19.2,22.9,-2.22,1.39,2016-11-16 12:00:00,0.0,0.0,0.0,4.299999999999997,3.700000000000001,6.0,-22.200000000000003
642,3.82,31.3,17.9,21.9,0.66,2.59,2016-11-17 00:00:00,1.0,1.0,0.0,5.0,4.0,4.6000000000000005,-16.8
643,3.82,31.3,17.9,21.9,0.66,2.59,2016-11-17 12:00:00,0.0,0.0,0.0,5.0,4.0,4.6000000000000005,-16.8
644,218.8,31.8,20.2,24.1,-1.66,0.03,2016-11-18 00:00:00,1.0,1.0,0.0,3.6999999999999993,3.900000000000002,6.999999999999999,3.5999999999999996
645,218.8,31.8,20.2,24.1,-1.66,0.03,2016-11-18 12:00:00,0.0,0.0,0.0,3.6999999999999993,3.900000000000002,6.999999999999999,3.5999999999999996
646,365.82,31.8,18.8,23.3,-0.88,1.23,2016-11-19 00:00:00,1.0,1.0,1.0,4.199999999999999,4.5,6.000000000000001,-20.6
647,365.82,31.8,18.8,23.3,-0.88,1.23,2016-11-19 12:00:00,0.0,0.0,0.0,4.199999999999999,4.5,6.000000000000001,-20.6
648,439.59,28.3,16.5,22.5,-0.41,3.5,2016-11-20 00:00:00,1.0,1.0,0.0,3.3999999999999986,6.0,7.0,-24.4
649,439.59,28.3,16.5,22.5,-0.41,3.5,2016-11-20 12:00:00,0.0,1.0,1.0,3.3999999999999986,6.0,7.0,-24.4
650,397.06,35.2,21.0,24.1,-2.15,-0.83,2016-11-21 00:00:00,1.0,0.0,0.0,5.0,3.1000000000000014,4.6,-15.399999999999999
651,397.06,35.2,21.0,24.1,-2.15,-0.83,2016-11-21 12:00:00,0.0,0.0,0.0,5.0,3.1000000000000014,4.6,-15.399999999999999
652,111.42,34.6,20.7,23.1,-0.98,-0.25,2016-11-22 00:00:00,1.0,1.0,0.0,5.0,2.3999999999999986,4.300000000000001,-15.8
653,111.42,34.6,20.7,23.1,-0.98,-0.25,2016-11-22 12:00:00,1.0,0.0,0.0,5.0,2.3999999999999986,4.300000000000001,-15.8
654,212.29,30.1,16.5,23.5,-1.27,3.47,2016-11-23 00:00:00,0.0,0.0,0.0,4.0,7.000000000000002,5.0,2.8
655,212.29,30.1,16.5,23.5,-1.27,3.47,2016-11-23 12:00:00,0.0,0.0,0.0,4.0,7.000000000000002,5.0,2.8
656,8.46,31.8,15.7,22.7,0.87,4.19,2016-11-24 00:00:00,0.0,0.0,0.0,6.0,7.0,2.6999999999999993,6.0
657,8.46,31.8,15.7,22.7,0.87,4.19,2016-11-24 12:00:00,0.0,0.0,0.0,6.0,7.0,2.6999999999999993,6.0
658,147.4,32.6,16.9,24.9,-1.71,2.71,2016-11-25 00:00:00,1.0,1.0,0.0,4.800000000000001,8.0,3.499999999999999,1.2999999999999998
659,147.4,32.6,16.9,24.9,-1.71,2.71,2016-11-25 12:00:00,0.0,0.0,0.0,4.800000000000001,8.0,3.499999999999999,1.2999999999999998
660,0.0,30.9,16.9,22.9,2.86,3.02,2016-11-26 00:00:00,1.0,1.0,0.0,7.0,6.0,5.0,-14.8
661,0.0,30.9,16.9,22.9,2.86,3.02,2016-11-26 12:00:00,0.0,0.0,0.0,7.0,6.0,5.0,-14.8
662,135.01,30.1,18.3,25.3,-1.39,1.21,2016-11-27 00:00:00,0.0,0.0,0.0,6.0,7.0,8.0,4.4
663,135.01,30.1,18.3,25.3,-1.39,1.21,2016-11-27 12:00:00,0.0,0.0,0.0,6.0,7.0,8.0,4.4
664,357.7,30.5,20.9,23.3,-1.82,-0.63,2016-11-28 00:00:00,0.0,0.0,0.0,3.6000000000000014,2.400000000000002,9.0,-26.4
665,357.7,30.5,20.9,23.3,-1.82,-0.63,2016-11-28 12:00:00,0.0,0.0,0.0,3.6000000000000014,2.400000000000002,9.0,-26.4
666,386.84,33.0,18.2,22.5,-0.9,2.01,2016-11-29 00:00:00,1.0,1.0,0.0,5.0,4.300000000000001,3.799999999999999,-24.799999999999997
667,386.84,33.0,18.2,22.5,-0.9,2.01,2016-11-29 12:00:00,0.0,0.0,0.0,5.0,4.300000000000001,3.799999999999999,-24.799999999999997
668,102.87,34.6,20.5,23.1,-0.69,-0.05,2016-11-30 00:00:00,1.0,1.0,0.0,4.700000000000003,2.5999999999999996,4.1,-17.8
669,102.87,34.6,20.5,23.1,-0.69,-0.05,2016-11-30 12:00:00,1.0,1.0,1.0,4.700000000000003,2.5999999999999996,4.1,-17.8
670,276.71,33.4,21.0,23.3,-1.81,-0.18,2016-12-01 00:00:00,1.0,0.0,0.0,2.400000000000002,2.299999999999999,5.0,-16.4
671,276.71,33.4,21.0,23.3,-1.81,-0.18,2016-12-01 12:00:00,0.0,0.0,0.0,2.400000000000002,2.299999999999999,5.0,-16.4
672,0.0,31.8,17.7,22.7,2.65,2.55,2016-12-02 00:00:00,1.0,0.0,0.0,6.0,4.999999999999998,4.299999999999999,-25.6
673,0.0,31.8,17.7,22.7,2.65,2.55,2016-12-02 12:00:00,1.0,1.0,1.0,6.0,4.999999999999998,4.299999999999999,-25.6
674,490.94,35.7,20.4,22.7,-1.95,0.33,2016-12-03 00:00:00,1.0,1.0,1.0,2.599999999999998,2.3000000000000007,2.3,0.5
675,490.94,35.7,20.4,22.7,-1.95,0.33,2016-12-03 12:00:00,0.0,0.0,0.0,2.599999999999998,2.3000000000000007,2.3,0.5
676,,,,,,,2016-12-04 00:00:00,1.0,0.0,0.0,,,,
677,,,,,,,2016-12-04 12:00:00,0.0,0.0,0.0,,,,
678,523.77,33.1,20.3,21.7,-1.44,0.53,2016-12-05 00:00:00,1.0,1.0,1.0,2.799999999999997,1.3999999999999986,4.6,-14.600000000000001
679,523.77,33.1,20.3,21.7,-1.44,0.53,2016-12-05 12:00:00,1.0,1.0,0.0,2.799999999999997,1.3999999999999986,4.6,-14.600000000000001
680,74.9,29.3,17.7,24.7,-0.64,1.89,2016-12-06 00:00:00,0.0,0.0,0.0,4.800000000000001,7.000000000000002,8.0,2.3000000000000007
681,74.9,29.3,17.7,24.7,-0.64,1.89,2016-12-06 12:00:00,0.0,0.0,0.0,4.800000000000001,7.000000000000002,8.0,2.3000000000000007
682,0.0,30.6,16.3,22.3,3.48,3.78,2016-12-07 00:00:00,0.0,0.0,0.0,9.0,6.000000000000002,4.299999999999999,5.999999999999999
683,0.0,30.6,16.3,22.3,3.48,3.78,2016-12-07 12:00:00,0.0,0.0,0.0,9.0,6.000000000000002,4.299999999999999,5.999999999999999
684,0.0,26.3,15.9,24.9,0.86,3.13,2016-12-08 00:00:00,0.0,0.0,0.0,5.0,8.999999999999998,10.0,-19.0
685,0.0,26.3,15.9,24.9,0.86,3.13,2016-12-08 12:00:00,0.0,0.0,0.0,5.0,8.999999999999998,10.0,-19.0
686,0.0,32.6,17.3,23.3,0.45,2.7,2016-12-09 00:00:00,1.0,0.0,0.0,7.0,6.0,3.5,-31.0
687,0.0,32.6,17.3,23.3,0.45,2.7,2016-12-09 12:00:00,0.0,0.0,0.0,7.0,6.0,3.5,-31.0
688,0.0,32.7,17.3,22.1,2.12,2.97,2016-12-10 00:00:00,1.0,0.0,0.0,6.0,4.799999999999999,3.000000000000001,-18.4
689,0.0,32.7,17.3,22.1,2.12,2.97,2016-12-10 12:00:00,0.0,0.0,0.0,6.0,4.799999999999999,3.000000000000001,-18.4
690,52.16,32.3,19.0,22.3,0.24,1.52,2016-12-11 00:00:00,1.0,1.0,0.0,6.0,3.3000000000000007,4.7,5.000000000000001
691,52.16,32.3,19.0,22.3,0.24,1.52,2016-12-11 12:00:00,1.0,0.0,0.0,6.0,3.3000000000000007,4.7,5.000000000000001
692,92.36,34.9,20.6,23.5,-1.16,-0.07,2016-12-12 00:00:00,1.0,1.0,0.0,4.199999999999999,2.9000000000000004,3.6999999999999993,3.0999999999999996
693,92.36,34.9,20.6,23.5,-1.16,-0.07,2016-12-12 12:00:00,1.0,1.0,1.0,4.199999999999999,2.9000000000000004,3.6999999999999993,3.0999999999999996
694,420.04,35.6,21.8,22.5,-2.14,-0.59,2016-12-13 00:00:00,1.0,0.0,0.0,1.8999999999999986,0.7000000000000011,2.8000000000000007,0.7999999999999998
695,420.04,35.6,21.8,22.5,-2.14,-0.59,2016-12-13 12:00:00,1.0,0.0,0.0,1.8999999999999986,0.7000000000000011,2.8000000000000007,0.7999999999999998
696,838.85,33.9,20.2,22.3,-2.12,0.72,2016-12-14 00:00:00,1.0,0.0,0.0,2.3999999999999986,2.0999999999999996,3.499999999999999,3.9000000000000004
697,838.85,33.9,20.2,22.3,-2.12,0.72,2016-12-14 12:00:00,0.0,0.0,0.0,2.3999999999999986,2.0999999999999996,3.499999999999999,3.9000000000000004
698,0.0,33.0,19.2,22.9,0.67,1.57,2016-12-15 00:00:00,1.0,0.0,,2.5,3.6999999999999993,3.5999999999999996,0.7999999999999998
699,0.0,33.0,19.2,22.9,0.67,1.57,2016-12-15 12:00:00,1.0,0.0,0.0,2.5,3.6999999999999993,3.5999999999999996,0.7999999999999998
700,453.19,28.3,19.3,21.7,-1.92,2.17,2016-12-16 00:00:00,1.0,0.0,0.0,3.6999999999999993,2.4000000000000004,7.0,2.999999999999999
701,453.19,28.3,19.3,21.7,-1.92,2.17,2016-12-16 12:00:00,0.0,1.0,1.0,3.6999999999999993,2.4000000000000004,7.0,2.999999999999999
702,556.8,33.8,18.8,23.1,-1.66,1.58,2016-12-17 00:00:00,0.0,0.0,0.0,4.699999999999999,4.299999999999999,3.2,-21.799999999999997
703,556.8,33.8,18.8,23.1,-1.66,1.58,2016-12-17 12:00:00,,,,4.699999999999999,4.299999999999999,3.2,-21.799999999999997
704,536.93,29.4,19.2,23.7,-2.42,1.17,2016-12-18 00:00:00,,,,3.8999999999999986,4.5,8.0,-20.0
705,536.93,29.4,19.2,23.7,-2.42,1.17,2016-12-18 12:00:00,0.0,0.0,0.0,3.8999999999999986,4.5,8.0,-20.0
706,357.43,33.5,21.7,23.3,-2.02,-1.06,2016-12-19 00:00:00,1.0,0.0,0.0,5.0,1.6000000000000014,6.000000000000001,2.5999999999999996
707,357.43,33.5,21.7,23.3,-2.02,-1.06,2016-12-19 12:00:00,1.0,0.0,0.0,5.0,1.6000000000000014,6.000000000000001,2.5999999999999996
708,454.55,37.8,21.4,23.3,-2.5,-0.58,2016-12-20 00:00:00,0.0,0.0,0.0,3.6999999999999993,1.8999999999999986,0.9999999999999991,3.9000000000000004
709,454.55,37.8,21.4,23.3,-2.5,-0.58,2016-12-20 12:00:00,0.0,0.0,0.0,3.6999999999999993,1.8999999999999986,0.9999999999999991,3.9000000000000004
710,1050.5,31.4,19.8,21.3,-2.04,0.93,2016-12-21 00:00:00,0.0,0.0,0.0,4.899999999999999,1.5,5.999999999999999,5.999999999999999
711,1050.5,31.4,19.8,21.3,-2.04,0.93,2016-12-21 12:00:00,1.0,0.0,0.0,4.899999999999999,1.5,5.999999999999999,5.999999999999999
712,769.88,36.2,21.1,22.9,-2.63,-0.37,2016-12-22 00:00:00,1.0,0.0,0.0,2.900000000000002,1.8000000000000007,2.5,2.1000000000000005
713,769.88,36.2,21.1,22.9,-2.63,-0.37,2016-12-22 12:00:00,1.0,0.0,0.0,2.900000000000002,1.8000000000000007,2.5,2.1000000000000005
714,1146.37,10.6,17.8,19.9,-1.61,3.3,2016-12-23 00:00:00,0.0,0.0,0.0,4.5,2.1000000000000014,-0.3999999999999986,6.0
715,1146.37,10.6,17.8,19.9,-1.61,3.3,2016-12-23 12:00:00,0.0,0.0,0.0,4.5,2.1000000000000014,-0.3999999999999986,6.0
716,192.99,31.9,19.1,22.1,-0.97,1.52,2016-12-24 00:00:00,0.0,0.0,0.0,3.8999999999999986,3.0,5.0,4.3
717,192.99,31.9,19.1,22.1,-0.97,1.52,2016-12-24 12:00:00,0.0,0.0,0.0,3.8999999999999986,3.0,5.0,4.3
718,636.27,24.8,19.2,21.3,-1.24,1.53,2016-12-25 00:00:00,1.0,0.0,0.0,3.1999999999999993,2.1000000000000014,12.0,4.999999999999999
719,636.27,24.8,19.2,21.3,-1.24,1.53,2016-12-25 12:00:00,1.0,1.0,0.0,3.1999999999999993,2.1000000000000014,12.0,4.999999999999999
720,108.8,37.0,21.3,22.3,-1.07,-0.48,2016-12-26 00:00:00,1.0,0.0,0.0,2.299999999999997,1.0,1.6999999999999993,3.0999999999999996
721,108.8,37.0,21.3,22.3,-1.07,-0.48,2016-12-26 12:00:00,1.0,0.0,0.0,2.299999999999997,1.0,1.6999999999999993,3.0999999999999996
722,378.89,29.4,19.4,23.3,-1.96,1.09,2016-12-27 00:00:00,1.0,0.0,0.0,4.399999999999999,3.9000000000000004,8.0,3.3999999999999995
723,378.89,29.4,19.4,23.3,-1.96,1.09,2016-12-27 12:00:00,1.0,0.0,0.0,4.399999999999999,3.9000000000000004,8.0,3.3999999999999995
724,278.38,35.0,20.5,22.5,-1.42,0.14,2016-12-28 00:00:00,1.0,0.0,0.0,3.400000000000002,2.0,3.3000000000000007,4.999999999999999
725,278.38,35.0,20.5,22.5,-1.42,0.14,2016-12-28 12:00:00,1.0,0.0,0.0,3.400000000000002,2.0,3.3000000000000007,4.999999999999999
726,364.09,34.0,20.4,23.1,-1.87,-0.04,2016-12-29 00:00:00,1.0,1.0,1.0,2.8000000000000007,2.6999999999999993,4.8,4.8
727,364.09,34.0,20.4,23.1,-1.87,-0.04,2016-12-29 12:00:00,1.0,1.0,1.0,2.8000000000000007,2.6999999999999993,4.8,4.8
728,46.7,30.7,18.9,22.3,-0.26,1.7,2016-12-30 00:00:00,1.0,0.0,0.0,4.300000000000001,3.4000000000000004,6.000000000000001,3.0999999999999996
729,46.7,30.7,18.9,22.3,-0.26,1.7,2016-12-30 12:00:00,1.0,1.0,0.0,4.300000000000001,3.4000000000000004,6.000000000000001,3.0999999999999996
730,449.14,32.9,20.4,21.1,-1.27,0.71,2016-12-31 00:00:00,1.0,1.0,0.0,2.099999999999998,0.6999999999999993,4.3,2.6000000000000005
731,449.14,32.9,20.4,21.1,-1.27,0.71,2016-12-31 12:00:00,1.0,1.0,1.0,2.099999999999998,0.6999999999999993,4.3,2.6000000000000005
732,465.24,34.0,20.0,22.1,-1.51,0.82,2017-01-01 00:00:00,1.0,0.0,0.0,3.6999999999999993,2.099999999999998,3.3999999999999995,4.999999999999999
733,465.24,34.0,20.0,22.1,-1.51,0.82,2017-01-01 12:00:00,0.0,0.0,0.0,3.6999999999999993,2.099999999999998,3.3999999999999995,4.999999999999999
734,1274.99,33.9,21.3,22.9,-3.53,-0.57,2017-01-02 00:00:00,1.0,0.0,0.0,3.6999999999999993,1.6000000000000014,5.0,4.2
735,1274.99,33.9,21.3,22.9,-3.53,-0.57,2017-01-02 12:00:00,0.0,0.0,0.0,3.6999999999999993,1.6000000000000014,5.0,4.2
736,1345.22,34.9,20.7,22.3,-3.59,0.13,2017-01-03 00:00:00,1.0,1.0,1.0,2.0,1.5999999999999979,3.2,0.5
737,1345.22,34.9,20.7,22.3,-3.59,0.13,2017-01-03 12:00:00,1.0,0.0,0.0,2.0,1.5999999999999979,3.2,0.5
738,712.02,37.2,21.1,22.3,-2.43,-0.28,2017-01-04 00:00:00,1.0,1.0,0.0,1.8000000000000007,1.1999999999999993,1.2999999999999998,0.7999999999999998
